"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","task","test_trial"
"","","","","","html-keyboard-response","247","352046","0.0-5.0-0.54","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","248","354847","0.0-5.0-1.54","2800","[""videos/fast_med_c17_purple.mov""]","j","response","false"
"","","","","","html-keyboard-response","249","356909","0.0-5.0-2.54-0.54","2062","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","250","357410","0.0-5.0-0.55","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","251","359136","0.0-5.0-1.55","1725","[""videos/med_med_c1_teal.mov""]","f","response","false"
"","","","","","html-keyboard-response","252","359889","0.0-5.0-0.56","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","253","361217","0.0-5.0-1.56","1327","[""videos/med_med_c8_teal_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","254","361969","0.0-5.0-0.57","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","255","363862","0.0-5.0-1.57","1891","[""videos/fast_med_c14_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","256","364863","0.0-5.0-0.58","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","257","365973","0.0-5.0-1.58","1108","[""videos/fast_high_c15_teal_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","258","366474","0.0-5.0-0.59","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","259","368153","0.0-5.0-1.59","1677","[""videos/fast_low_c16_purple_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","260","369155","0.0-5.0-0.60","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","261","370784","0.0-5.0-1.60","1627","[""videos/slow_med_c4_purple.mov""]","j","response","false"
"","","","","","html-keyboard-response","262","371786","0.0-5.0-0.61","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","263","373476","0.0-5.0-1.61","1689","[""videos/slow_low_c2_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","264","374479","0.0-5.0-0.62","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","265","375743","0.0-5.0-1.62","1262","[""videos/med_low_c16_purple.mov""]","j","response","false"
"","","","","","html-keyboard-response","266","376744","0.0-5.0-0.63","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","267","378255","0.0-5.0-1.63","1510","[""videos/fast_med_c11_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","268","379007","0.0-5.0-0.64","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","269","380305","0.0-5.0-1.64","1297","[""videos/slow_high_c2_tan.mov""]","f","response","false"
"","","","","","html-keyboard-response","270","381058","0.0-5.0-0.65","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","271","382532","0.0-5.0-1.65","1473","[""videos/slow_low_c3_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","272","383033","0.0-5.0-0.66","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","273","388307","0.0-5.0-1.66","5273","[""videos/med_high_c13_teal_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","274","389310","0.0-5.0-0.67","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","275","392903","0.0-5.0-1.67","3592","[""videos/fast_med_c17_teal_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","276","393655","0.0-5.0-0.68","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","277","395172","0.0-5.0-1.68","1515","[""videos/fast_high_c13_teal.mov""]","j","response","false"
"","","","","","html-keyboard-response","278","396173","0.0-5.0-0.69","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","279","397431","0.0-5.0-1.69","1257","[""videos/fast_med_c16_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","280","398183","0.0-5.0-0.70","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","281","399492","0.0-5.0-1.70","1308","[""videos/fast_low_c17_pink.mov""]","j","response","false"
"","","","","","html-keyboard-response","282","400244","0.0-5.0-0.71","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","283","401650","0.0-5.0-1.71","1404","[""videos/slow_low_c4_purple_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","284","402151","0.0-5.0-0.72","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","285","403330","0.0-5.0-1.72","1177","[""videos/med_med_c4_teal.mov""]","f","response","false"
"","","","","","html-keyboard-response","286","404081","0.0-5.0-0.73","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","287","405547","0.0-5.0-1.73","1464","[""videos/fast_high_c11_tan.mov""]","f","response","false"
"","","","","","html-keyboard-response","288","406049","0.0-5.0-0.74","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","289","407324","0.0-5.0-1.74","1273","[""videos/slow_high_c1_pink.mov""]","f","response","false"
