"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","task","test_trial"
"","","","","","video-keyboard-response","253","328849","0.0-5.0-1.116","1536","[""videos/slow_low_c2_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","254","329851","0.0-5.0-0.117","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","255","332708","0.0-5.0-1.117","2856","[""videos/fast_high_c11_pink_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","256","333209","0.0-5.0-0.118","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","257","334529","0.0-5.0-1.118","1318","[""videos/med_med_c1_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","258","335281","0.0-5.0-0.119","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","259","336314","0.0-5.0-1.119","1031","[""videos/med_low_c12_teal_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","260","337066","0.0-5.0-0.120","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","261","338462","0.0-5.0-1.120","1395","[""videos/med_high_c3_pink_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","262","339465","0.0-5.0-0.121","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","263","341322","0.0-5.0-1.121","1856","[""videos/med_high_c5_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","264","342074","0.0-5.0-0.122","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","265","343413","0.0-5.0-1.122","1338","[""videos/fast_low_c17_tan.mov""]","j","response","false"
"","","","","","html-keyboard-response","266","344415","0.0-5.0-0.123","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","267","345621","0.0-5.0-1.123","1205","[""videos/med_low_c7_pink_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","268","346123","0.0-5.0-0.124","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","269","347448","0.0-5.0-1.124","1324","[""videos/slow_med_c1_purple.mov""]","f","response","false"
"","","","","","html-keyboard-response","270","348450","0.0-5.0-0.125","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","271","351261","0.0-5.0-1.125","2810","[""videos/slow_med_c5_teal_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","272","351763","0.0-5.0-0.126","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","273","353435","0.0-5.0-1.126","1670","[""videos/slow_high_c1_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","274","354436","0.0-5.0-0.127","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","275","355865","0.0-5.0-1.127","1428","[""videos/med_low_c2_teal.mov""]","j","response","false"
"","","","","","html-keyboard-response","276","356868","0.0-5.0-0.128","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","277","358492","0.0-5.0-1.128","1623","[""videos/med_med_c9_teal.mov""]","j","response","false"
"","","","","","html-keyboard-response","278","358994","0.0-5.0-0.129","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","279","360769","0.0-5.0-1.129","1774","[""videos/fast_med_c15_teal.mov""]","j","response","false"
"","","","","","html-keyboard-response","280","361771","0.0-5.0-0.130","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","281","363262","0.0-5.0-1.130","1489","[""videos/med_med_c9_purple_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","282","364264","0.0-5.0-0.131","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","283","365687","0.0-5.0-1.131","1422","[""videos/med_med_c8_tan.mov""]","j","response","false"
"","","","","","html-keyboard-response","284","366439","0.0-5.0-0.132","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","285","368157","0.0-5.0-1.132","1716","[""videos/slow_high_c2_purple.mov""]","f","response","false"
"","","","","","html-keyboard-response","286","369159","0.0-5.0-0.133","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","287","370450","0.0-5.0-1.133","1290","[""videos/med_low_c9_pink_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","288","371453","0.0-5.0-0.134","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","289","372848","0.0-5.0-1.134","1394","[""videos/fast_high_c8_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","290","373578","0.0-5.0-2.134-0.134","731","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","291","374581","0.0-5.0-0.135","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","292","376187","0.0-5.0-1.135","1604","[""videos/slow_low_c3_purple_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","293","377188","0.0-5.0-0.136","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","294","380500","0.0-5.0-1.136","3310","[""videos/med_high_c1_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","295","381502","0.0-5.0-0.137","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","296","382984","0.0-5.0-1.137","1481","[""videos/med_high_c3_purple.mov""]","f","response","false"
"","","","","","html-keyboard-response","297","383985","0.0-5.0-0.138","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","298","385280","0.0-5.0-1.138","1293","[""videos/med_med_c1_tan.mov""]","f","response","false"
"","","","","","html-keyboard-response","299","386282","0.0-5.0-0.139","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","300","387303","0.0-5.0-1.139","1020","[""videos/med_high_c13_pink_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","301","388305","0.0-5.0-0.140","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","302","390225","0.0-5.0-1.140","1918","[""videos/slow_med_c3_purple.mov""]","f","response","false"
"","","","","","html-keyboard-response","303","391226","0.0-5.0-0.141","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","304","392649","0.0-5.0-1.141","1422","[""videos/fast_low_c5_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","305","393651","0.0-5.0-0.142","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","306","394961","0.0-5.0-1.142","1308","[""videos/med_high_c10_pink_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","307","395713","0.0-5.0-0.143","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","308","396674","0.0-5.0-1.143","960","[""videos/slow_high_c13_teal.mov""]","j","response","false"
"","","","","","html-keyboard-response","309","397787","0.0-6.0","1113","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","310","398789","0.0-7.0-0.0","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","311","400664","0.0-7.0-1.0","1873","[""videos/med_low_c12_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","312","401416","0.0-7.0-0.1","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","313","405083","0.0-7.0-1.1","3665","[""videos/slow_med_c3_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","314","406084","0.0-7.0-0.2","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","315","409065","0.0-7.0-1.2","2980","[""videos/fast_low_c12_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","316","409816","0.0-7.0-0.3","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","317","411830","0.0-7.0-1.3","2012","[""videos/slow_high_c2_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","318","412332","0.0-7.0-0.4","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","319","413834","0.0-7.0-1.4","1501","[""videos/fast_high_c4_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","320","414836","0.0-7.0-0.5","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","321","416729","0.0-7.0-1.5","1891","[""videos/med_high_c1_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","322","417231","0.0-7.0-0.6","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","323","418408","0.0-7.0-1.6","1175","[""videos/slow_high_c3_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","324","419410","0.0-7.0-0.7","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","325","421213","0.0-7.0-1.7","1801","[""videos/slow_med_c2_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","326","422215","0.0-7.0-0.8","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","327","424727","0.0-7.0-1.8","2510","[""videos/fast_low_c15_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","328","425728","0.0-7.0-0.9","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","329","428201","0.0-7.0-1.9","2472","[""videos/fast_low_c14_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","330","429203","0.0-7.0-0.10","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","331","435818","0.0-7.0-1.10","6614","[""videos/fast_med_c15_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","332","436651","0.0-7.0-2.10-0.10","833","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","333","437654","0.0-7.0-0.11","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","334","440600","0.0-7.0-1.11","2945","[""videos/slow_low_c5_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","335","441102","0.0-7.0-0.12","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","336","441995","0.0-7.0-1.12","892","[""videos/med_med_c11_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","337","442747","0.0-7.0-0.13","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","338","444009","0.0-7.0-1.13","1261","[""videos/med_low_c5_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","339","444511","0.0-7.0-0.14","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","340","447229","0.0-7.0-1.14","2717","[""videos/med_med_c7_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","341","447981","0.0-7.0-0.15","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","342","456023","0.0-7.0-1.15","8040","[""videos/med_low_c2_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","343","456774","0.0-7.0-0.16","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","344","458573","0.0-7.0-1.16","1797","[""videos/fast_high_c17_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","345","459075","0.0-7.0-0.17","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","346","460449","0.0-7.0-1.17","1373","[""videos/fast_low_c5_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","347","461201","0.0-7.0-0.18","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","348","462568","0.0-7.0-1.18","1365","[""videos/fast_high_c15_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","349","463570","0.0-7.0-0.19","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","350","465054","0.0-7.0-1.19","1482","[""videos/fast_low_c16_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","351","465556","0.0-7.0-0.20","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","352","467589","0.0-7.0-1.20","2032","[""videos/med_high_c8_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","353","468092","0.0-7.0-0.21","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","354","469476","0.0-7.0-1.21","1383","[""videos/slow_low_c3_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","355","470227","0.0-7.0-0.22","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","356","471952","0.0-7.0-1.22","1723","[""videos/med_high_c5_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","357","472453","0.0-7.0-0.23","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","358","473774","0.0-7.0-1.23","1320","[""videos/med_high_c13_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","359","474276","0.0-7.0-0.24","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","360","476669","0.0-7.0-1.24","2391","[""videos/med_high_c6_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","361","477170","0.0-7.0-0.25","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","362","479168","0.0-7.0-1.25","1997","[""videos/med_low_c9_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","363","480171","0.0-7.0-0.26","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","364","481573","0.0-7.0-1.26","1401","[""videos/med_med_c1_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","365","482325","0.0-7.0-0.27","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","366","483475","0.0-7.0-1.27","1149","[""videos/slow_med_c10_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","367","484477","0.0-7.0-0.28","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","368","486434","0.0-7.0-1.28","1955","[""videos/fast_high_c11_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","369","486935","0.0-7.0-0.29","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","370","488140","0.0-7.0-1.29","1204","[""videos/fast_med_c14_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","371","488893","0.0-7.0-0.30","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","372","489679","0.0-7.0-1.30","786","[""videos/slow_high_c13_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","373","490872","0.0-7.0-2.30-0.30","1192","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","374","491874","0.0-7.0-0.31","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","375","494167","0.0-7.0-1.31","2292","[""videos/fast_low_c17_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","376","494919","0.0-7.0-0.32","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","377","496233","0.0-7.0-1.32","1312","[""videos/med_med_c14_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","378","496734","0.0-7.0-0.33","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","379","497990","0.0-7.0-1.33","1254","[""videos/med_low_c10_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","380","498993","0.0-7.0-0.34","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","381","499990","0.0-7.0-1.34","996","[""videos/slow_med_c7_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","382","500743","0.0-7.0-0.35","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","383","501903","0.0-7.0-1.35","1159","[""videos/fast_high_c13_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","384","502404","0.0-7.0-0.36","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","385","503581","0.0-7.0-1.36","1175","[""videos/slow_low_c4_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","386","504332","0.0-7.0-0.37","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","387","506376","0.0-7.0-1.37","2043","[""videos/med_med_c4_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","388","506878","0.0-7.0-0.38","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","389","508062","0.0-7.0-1.38","1183","[""videos/slow_med_c5_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","390","508814","0.0-7.0-0.39","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","391","510422","0.0-7.0-1.39","1607","[""videos/slow_med_c4_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","392","510924","0.0-7.0-0.40","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","393","512321","0.0-7.0-1.40","1396","[""videos/slow_low_c1_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","394","513323","0.0-7.0-0.41","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","395","514681","0.0-7.0-1.41","1356","[""videos/fast_med_c13_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","396","515432","0.0-7.0-0.42","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","397","516371","0.0-7.0-1.42","938","[""videos/slow_low_c12_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","398","517372","0.0-7.0-0.43","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","399","520198","0.0-7.0-1.43","2825","[""videos/slow_low_c2_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","400","520699","0.0-7.0-0.44","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","401","522038","0.0-7.0-1.44","1338","[""videos/fast_med_c6_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","402","522790","0.0-7.0-0.45","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","403","524156","0.0-7.0-1.45","1364","[""videos/slow_med_c1_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","404","525158","0.0-7.0-0.46","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","405","526278","0.0-7.0-1.46","1119","[""videos/med_med_c8_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","406","527281","0.0-7.0-0.47","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","407","528367","0.0-7.0-1.47","1085","[""videos/slow_high_c4_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","408","529120","0.0-7.0-0.48","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","409","530625","0.0-7.0-1.48","1504","[""videos/fast_med_c16_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","410","531377","0.0-7.0-0.49","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","411","532698","0.0-7.0-1.49","1319","[""videos/slow_low_c7_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","412","533449","0.0-7.0-0.50","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","413","535910","0.0-7.0-1.50","2460","[""videos/med_med_c6_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","414","536750","0.0-7.0-2.50-0.50","840","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","415","537752","0.0-7.0-0.51","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","416","538986","0.0-7.0-1.51","1232","[""videos/med_high_c3_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","417","539489","0.0-7.0-0.52","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","418","541488","0.0-7.0-1.52","1998","[""videos/med_high_c7_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","419","542240","0.0-7.0-0.53","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","420","543478","0.0-7.0-1.53","1236","[""videos/med_low_c7_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","421","544480","0.0-7.0-0.54","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","422","546753","0.0-7.0-1.54","2272","[""videos/med_low_c8_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","423","547756","0.0-7.0-0.55","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","424","548626","0.0-7.0-1.55","869","[""videos/med_high_c10_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","425","549127","0.0-7.0-0.56","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","426","549932","0.0-7.0-1.56","804","[""videos/fast_med_c17_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","427","550434","0.0-7.0-0.57","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","428","552968","0.0-7.0-1.57","2532","[""videos/med_med_c9_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","429","553970","0.0-7.0-0.58","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","430","555552","0.0-7.0-1.58","1581","[""videos/fast_med_c11_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","431","556305","0.0-7.0-0.59","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","432","557677","0.0-7.0-1.59","1371","[""videos/med_low_c16_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","433","558429","0.0-7.0-0.60","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","434","559695","0.0-7.0-1.60","1264","[""videos/fast_high_c12_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","435","560697","0.0-7.0-0.61","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","436","564247","0.0-7.0-1.61","3548","[""videos/fast_high_c10_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","437","564748","0.0-7.0-0.62","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","438","565607","0.0-7.0-1.62","857","[""videos/slow_high_c6_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","439","566109","0.0-7.0-0.63","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","440","567285","0.0-7.0-1.63","1175","[""videos/fast_high_c8_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","441","568037","0.0-7.0-0.64","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","442","569812","0.0-7.0-1.64","1774","[""videos/slow_high_c1_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","443","571807","0.0-8.0","1995","<p>Thank you for completing the experiment.</p>"," ","",""
