"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","task","test_trial"
"","","","","","html-keyboard-response","58","145137","0.0-3.0-0.27","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","59","148404","0.0-3.0-1.27","3266","[""videos/med_low_c2_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","60","149406","0.0-3.0-0.28","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","61","152129","0.0-3.0-1.28","2721","[""videos/fast_high_c10_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","62","152630","0.0-3.0-0.29","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","63","153811","0.0-3.0-1.29","1179","[""videos/fast_med_c14_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","64","154813","0.0-3.0-0.30","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","65","157947","0.0-3.0-1.30","3132","[""videos/med_high_c5_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","66","158448","0.0-3.0-0.31","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","67","159679","0.0-3.0-1.31","1229","[""videos/slow_low_c3_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","68","160431","0.0-3.0-0.32","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","69","162373","0.0-3.0-1.32","1940","[""videos/slow_high_c2_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","70","162874","0.0-3.0-0.33","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","71","164218","0.0-3.0-1.33","1342","[""videos/fast_low_c5_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","72","164719","0.0-3.0-0.34","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","73","165886","0.0-3.0-1.34","1165","[""videos/med_high_c3_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","74","166887","0.0-3.0-0.35","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","75","168207","0.0-3.0-1.35","1318","[""videos/med_med_c4_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","76","168958","0.0-3.0-0.36","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","77","170223","0.0-3.0-1.36","1264","[""videos/slow_med_c3_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","78","170725","0.0-3.0-0.37","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","79","171953","0.0-3.0-1.37","1226","[""videos/med_high_c1_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","80","172954","0.0-3.0-0.38","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","81","174320","0.0-3.0-1.38","1365","[""videos/slow_low_c2_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","82","175073","0.0-3.0-0.39","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","83","176502","0.0-3.0-1.39","1428","[""videos/slow_low_c1_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","84","182136","0.0-3.0-2.39-0.39","5634","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","85","183138","0.0-3.0-0.40","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","86","184373","0.0-3.0-1.40","1233","[""videos/slow_high_c1_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","87","185373","0.0-3.0-0.41","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","88","186798","0.0-3.0-1.41","1423","[""videos/med_med_c1_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","89","187800","0.0-3.0-0.42","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","90","189075","0.0-3.0-1.42","1274","[""videos/med_med_c7_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","91","190077","0.0-3.0-0.43","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","92","191634","0.0-3.0-1.43","1556","[""videos/med_high_c13_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","93","192136","0.0-3.0-0.44","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","94","193385","0.0-3.0-1.44","1247","[""videos/fast_med_c16_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","95","194137","0.0-3.0-0.45","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","96","196018","0.0-3.0-1.45","1880","[""videos/med_med_c14_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","97","196770","0.0-3.0-0.46","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","98","198537","0.0-3.0-1.46","1766","[""videos/med_med_c11_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","99","199540","0.0-3.0-0.47","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","100","201329","0.0-3.0-1.47","1787","[""videos/med_high_c7_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","101","201831","0.0-3.0-0.48","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","102","203496","0.0-3.0-1.48","1663","[""videos/fast_med_c6_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","103","204248","0.0-3.0-0.49","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","104","206684","0.0-3.0-1.49","2435","[""videos/med_low_c5_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","105","207436","0.0-3.0-0.50","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","106","208336","0.0-3.0-1.50","898","[""videos/slow_high_c6_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","107","208838","0.0-3.0-0.51","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","108","210129","0.0-3.0-1.51","1290","[""videos/slow_med_c2_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","109","211131","0.0-3.0-0.52","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","110","212159","0.0-3.0-1.52","1026","[""videos/slow_high_c13_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","111","212660","0.0-3.0-0.53","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","112","215152","0.0-3.0-1.53","2491","[""videos/med_low_c7_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","113","215904","0.0-3.0-0.54","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","114","217490","0.0-3.0-1.54","1584","[""videos/med_med_c9_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","115","217992","0.0-3.0-0.55","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","116","219194","0.0-3.0-1.55","1201","[""videos/slow_high_c4_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","117","219947","0.0-3.0-0.56","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","118","221246","0.0-3.0-1.56","1298","[""videos/med_low_c10_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","119","222248","0.0-3.0-0.57","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","120","223199","0.0-3.0-1.57","949","[""videos/slow_low_c12_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","121","223700","0.0-3.0-0.58","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","122","224856","0.0-3.0-1.58","1154","[""videos/slow_med_c4_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","123","225858","0.0-3.0-0.59","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","124","226903","0.0-3.0-1.59","1044","[""videos/slow_high_c3_white_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","125","228369","0.0-3.0-2.59-0.59","1466","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","126","229121","0.0-3.0-0.60","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","127","230390","0.0-3.0-1.60","1268","[""videos/fast_high_c15_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","128","230892","0.0-3.0-0.61","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","129","231993","0.0-3.0-1.61","1100","[""videos/fast_high_c4_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","130","232494","0.0-3.0-0.62","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","131","233522","0.0-3.0-1.62","1026","[""videos/slow_med_c10_white_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","132","234024","0.0-3.0-0.63","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","133","237736","0.0-3.0-1.63","3711","[""videos/fast_low_c16_white.mov""]","f","response","false"
"","","","","","html-keyboard-response","134","238488","0.0-3.0-0.64","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","135","241302","0.0-3.0-1.64","2813","[""videos/slow_med_c7_white.mov""]","j","response","false"
"","","","","","html-keyboard-response","136","243059","0.0-4.0","1757","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","137","244061","0.0-5.0-0.0","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","138","245509","0.0-5.0-1.0","1447","[""videos/fast_high_c4_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","139","246262","0.0-5.0-0.1","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","140","248443","0.0-5.0-1.1","2180","[""videos/slow_low_c12_purple.mov""]","j","response","false"
"","","","","","html-keyboard-response","141","248945","0.0-5.0-0.2","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","142","251873","0.0-5.0-1.2","2927","[""videos/med_low_c2_tan_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","143","252875","0.0-5.0-0.3","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","144","258278","0.0-5.0-1.3","5402","[""videos/fast_med_c14_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","145","259030","0.0-5.0-0.4","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","146","260347","0.0-5.0-1.4","1316","[""videos/slow_med_c4_tan.mov""]","f","response","false"
"","","","","","html-keyboard-response","147","260848","0.0-5.0-0.5","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","148","263548","0.0-5.0-1.5","2698","[""videos/fast_low_c16_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","149","264300","0.0-5.0-0.6","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","150","265288","0.0-5.0-1.6","986","[""videos/med_med_c14_tan.mov""]","j","response","false"
"","","","","","html-keyboard-response","151","266290","0.0-5.0-0.7","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","152","269096","0.0-5.0-1.7","2805","[""videos/fast_med_c15_pink_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","153","269598","0.0-5.0-0.8","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","154","270851","0.0-5.0-1.8","1251","[""videos/slow_med_c2_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","155","271853","0.0-5.0-0.9","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","156","273084","0.0-5.0-1.9","1231","[""videos/slow_low_c1_teal.mov""]","f","response","false"
"","","","","","html-keyboard-response","157","274086","0.0-5.0-0.10","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","158","275909","0.0-5.0-1.10","1822","[""videos/med_med_c9_tan_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","159","276662","0.0-5.0-0.11","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","160","277978","0.0-5.0-1.11","1315","[""videos/fast_low_c14_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","161","278730","0.0-5.0-0.12","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","162","280177","0.0-5.0-1.12","1446","[""videos/slow_med_c1_purple.mov""]","f","response","false"
"","","","","","html-keyboard-response","163","280679","0.0-5.0-0.13","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","164","281895","0.0-5.0-1.13","1214","[""videos/fast_high_c8_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","165","282397","0.0-5.0-0.14","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","166","284529","0.0-5.0-1.14","2131","[""videos/med_med_c8_tan_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","167","285461","0.0-5.0-2.14-0.14","932","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","168","286462","0.0-5.0-0.15","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","169","287625","0.0-5.0-1.15","1161","[""videos/slow_high_c2_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","170","288126","0.0-5.0-0.16","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","171","288980","0.0-5.0-1.16","853","[""videos/fast_high_c10_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","172","289982","0.0-5.0-0.17","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","173","291067","0.0-5.0-1.17","1084","[""videos/med_high_c6_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","174","291569","0.0-5.0-0.18","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","175","292856","0.0-5.0-1.18","1286","[""videos/fast_low_c16_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","176","293357","0.0-5.0-0.19","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","177","294584","0.0-5.0-1.19","1225","[""videos/med_med_c6_purple.mov""]","f","response","false"
"","","","","","html-keyboard-response","178","295085","0.0-5.0-0.20","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","179","296569","0.0-5.0-1.20","1482","[""videos/slow_med_c7_purple.mov""]","j","response","false"
"","","","","","html-keyboard-response","180","297321","0.0-5.0-0.21","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","181","299351","0.0-5.0-1.21","2029","[""videos/med_med_c8_pink.mov""]","j","response","false"
"","","","","","html-keyboard-response","182","300103","0.0-5.0-0.22","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","183","301702","0.0-5.0-1.22","1599","[""videos/slow_med_c1_pink_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","184","302455","0.0-5.0-0.23","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","185","304416","0.0-5.0-1.23","1960","[""videos/slow_low_c4_purple.mov""]","j","response","false"
"","","","","","html-keyboard-response","186","304917","0.0-5.0-0.24","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","187","306213","0.0-5.0-1.24","1295","[""videos/slow_high_c6_purple.mov""]","j","response","false"
"","","","","","html-keyboard-response","188","307215","0.0-5.0-0.25","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","189","308480","0.0-5.0-1.25","1264","[""videos/slow_low_c2_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","190","309232","0.0-5.0-0.26","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","191","310704","0.0-5.0-1.26","1471","[""videos/med_high_c13_tan_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","192","311706","0.0-5.0-0.27","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","193","313240","0.0-5.0-1.27","1532","[""videos/slow_low_c2_tan.mov""]","f","response","false"
"","","","","","html-keyboard-response","194","313742","0.0-5.0-0.28","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","195","315666","0.0-5.0-1.28","1923","[""videos/fast_low_c17_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","196","316667","0.0-5.0-0.29","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","197","318391","0.0-5.0-1.29","1723","[""videos/med_high_c1_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","198","318893","0.0-5.0-0.30","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","199","320792","0.0-5.0-1.30","1897","[""videos/med_med_c1_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","200","321293","0.0-5.0-0.31","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","201","322800","0.0-5.0-1.31","1505","[""videos/med_low_c7_purple_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","202","323301","0.0-5.0-0.32","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","203","324772","0.0-5.0-1.32","1470","[""videos/slow_low_c7_purple_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","204","325274","0.0-5.0-0.33","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","205","326438","0.0-5.0-1.33","1163","[""videos/fast_high_c12_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","206","326940","0.0-5.0-0.34","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","207","328467","0.0-5.0-1.34","1525","[""videos/med_high_c6_tan.mov""]","f","response","false"
"","","","","","html-keyboard-response","208","329482","0.0-5.0-2.34-0.34","1015","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","209","330484","0.0-5.0-0.35","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","210","331684","0.0-5.0-1.35","1199","[""videos/fast_low_c5_pink_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","211","332186","0.0-5.0-0.36","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","212","333246","0.0-5.0-1.36","1058","[""videos/med_low_c16_pink_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","213","334248","0.0-5.0-0.37","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","214","335910","0.0-5.0-1.37","1660","[""videos/slow_high_c3_teal.mov""]","f","response","false"
"","","","","","html-keyboard-response","215","336411","0.0-5.0-0.38","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","216","337828","0.0-5.0-1.38","1416","[""videos/med_med_c1_teal.mov""]","f","response","false"
"","","","","","html-keyboard-response","217","338329","0.0-5.0-0.39","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","218","339619","0.0-5.0-1.39","1289","[""videos/fast_low_c12_pink_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","219","340620","0.0-5.0-0.40","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","220","341771","0.0-5.0-1.40","1149","[""videos/slow_med_c2_purple.mov""]","f","response","false"
"","","","","","html-keyboard-response","221","342273","0.0-5.0-0.41","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","222","343521","0.0-5.0-1.41","1247","[""videos/slow_high_c4_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","223","344023","0.0-5.0-0.42","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","224","345429","0.0-5.0-1.42","1405","[""videos/fast_low_c17_teal.mov""]","f","response","false"
"","","","","","html-keyboard-response","225","346432","0.0-5.0-0.43","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","226","347776","0.0-5.0-1.43","1343","[""videos/slow_med_c7_pink_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","227","348278","0.0-5.0-0.44","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","228","349502","0.0-5.0-1.44","1223","[""videos/fast_low_c15_teal_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","229","350253","0.0-5.0-0.45","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","230","352657","0.0-5.0-1.45","2403","[""videos/med_low_c10_purple_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","231","353658","0.0-5.0-0.46","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","232","354984","0.0-5.0-1.46","1325","[""videos/slow_low_c3_pink_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","233","355486","0.0-5.0-0.47","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","234","356948","0.0-5.0-1.47","1461","[""videos/med_high_c13_pink.mov""]","j","response","false"
"","","","","","html-keyboard-response","235","357949","0.0-5.0-0.48","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","236","359413","0.0-5.0-1.48","1463","[""videos/fast_med_c11_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","237","359915","0.0-5.0-0.49","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","238","361111","0.0-5.0-1.49","1195","[""videos/fast_high_c15_pink_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","239","361863","0.0-5.0-0.50","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","240","365396","0.0-5.0-1.50","3532","[""videos/fast_med_c6_teal_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","241","366398","0.0-5.0-0.51","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","242","367684","0.0-5.0-1.51","1284","[""videos/slow_low_c3_tan.mov""]","f","response","false"
"","","","","","html-keyboard-response","243","368436","0.0-5.0-0.52","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","244","371322","0.0-5.0-1.52","2884","[""videos/slow_high_c1_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","245","372074","0.0-5.0-0.53","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","246","378220","0.0-5.0-1.53","6144","[""videos/med_med_c7_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","247","378721","0.0-5.0-0.54","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","248","380808","0.0-5.0-1.54","2086","[""videos/slow_low_c5_pink_mirror.mov""]","j","response","false"
"","","","","","html-keyboard-response","249","393157","0.0-5.0-2.54-0.54","12348","<p>You can take a quick break now if you need it.</p>
      <p>Press the spacebar to continue.</p>"," ","",""
"","","","","","html-keyboard-response","250","393659","0.0-5.0-0.55","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","251","398786","0.0-5.0-1.55","5125","[""videos/fast_low_c14_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","252","399788","0.0-5.0-0.56","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","253","403430","0.0-5.0-1.56","3640","[""videos/fast_low_c16_teal.mov""]","f","response","false"
"","","","","","html-keyboard-response","254","404432","0.0-5.0-0.57","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","255","405406","0.0-5.0-1.57","973","[""videos/med_low_c16_tan.mov""]","j","response","false"
"","","","","","html-keyboard-response","256","405907","0.0-5.0-0.58","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","257","407832","0.0-5.0-1.58","1923","[""videos/fast_high_c13_pink_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","258","408585","0.0-5.0-0.59","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","259","409654","0.0-5.0-1.59","1068","[""videos/fast_high_c8_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","260","410656","0.0-5.0-0.60","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","261","411856","0.0-5.0-1.60","1199","[""videos/med_low_c9_pink.mov""]","f","response","false"
"","","","","","html-keyboard-response","262","412358","0.0-5.0-0.61","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","263","413217","0.0-5.0-1.61","858","[""videos/med_med_c6_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","264","413719","0.0-5.0-0.62","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","265","415135","0.0-5.0-1.62","1414","[""videos/fast_low_c15_purple.mov""]","f","response","false"
"","","","","","html-keyboard-response","266","415887","0.0-5.0-0.63","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","267","417003","0.0-5.0-1.63","1114","[""videos/slow_med_c3_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","268","417504","0.0-5.0-0.64","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","269","418431","0.0-5.0-1.64","926","[""videos/slow_high_c3_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","270","419183","0.0-5.0-0.65","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","271","420391","0.0-5.0-1.65","1207","[""videos/fast_med_c16_tan_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","272","421143","0.0-5.0-0.66","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","273","423961","0.0-5.0-1.66","2816","[""videos/med_low_c9_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","274","424962","0.0-5.0-0.67","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","275","426015","0.0-5.0-1.67","1051","[""videos/slow_med_c4_purple_mirror.mov""]","f","response","false"
"","","","","","html-keyboard-response","276","426766","0.0-5.0-0.68","null","<div style=""font-size:60px;"">+</div>","null","fixation",""
"","","","","","video-keyboard-response","277","427972","0.0-5.0-1.68","1205","[""videos/med_low_c2_pink.mov""]","f","response","false"
